X,Y,OBJECTID,Código,Nº_de_cent,Calle,Tipo_de_ví,Clase_de_a,Anchura_de,Disposició,Interdista,Nº_de_lumi,Tipo_de_so,Altura__m_,Luminaria,Tipo_de_lá,Potencia_d,Equipo_aux,Equipo_de,Uso_de_lám,Tipo_de__1,Potencia_1,Equipo_a_1,Equipo_d_1,Uso_de_l_1,Tipo_de_Pr,Luminari_1,Lámpara_pr,Equipo_d_2,Equipo_d_3,Municipio,POTENCIA_L1,POTENCIA_L2,POTENCIA_F,CENTRO_DE_MANDO
221463.320035619,3155232.16027072,13316,1072,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221460.80003562,3155247.84027072,13317,1073,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221450.61003562,3155262.94027072,13318,1074,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221433.320035621,3155273.12027072,13319,1075,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221434.80003562,3155292.36027072,13320,1076,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221410.87003562,3155301.32027072,13321,1077,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221390.657687041,3155312.87018419,13322,1078,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221373.520035621,3155296.72027072,13323,1079,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221341.440035619,3155294.32027072,13324,1080,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221315.56003562,3155281.00027072,13325,1081,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221289.000035619,3155277.84027072,13326,1082,CM-001,Carretera General 2,D3-D4,S3,11,Tresbolillo,40,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Peatonal cierre plano,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221260.431763562,3155268.69143216,13327,1085,CM-001,Plaza El Pinalejo,E1-E2,S4,7,Otra,0,1,Columna,5,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221235.455421593,3155259.20396099,13328,1086,CM-001,Plaza El Pinalejo,E1-E2,S4,7,Otra,0,1,Columna,5,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221221.400035621,3155243.44027072,13329,1087,CM-001,Plaza El Pinalejo,E1-E2,S4,7,Otra,0,1,Columna,5,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221243.16003562,3155243.92027071,13330,1088,CM-001,Plaza El Pinalejo,E1-E2,S4,7,Otra,0,1,Columna,5,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221252.565218057,3155248.53888709,13331,1089,CM-001,Plaza El Pinalejo,E1-E2,S4,7,Otra,0,1,Columna,5,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221817.494803857,3155244.89780355,13332,1102,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221795.100035621,3155232.64027072,13333,1103,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221745.240035621,3155211.72027072,13334,1104,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221728.04003562,3155230.20027072,13335,1105,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221700.00003562,3155246.66027072,13336,1106,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221682.832480064,3155246.66027072,13337,1107,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221662.04003562,3155268.76027072,13338,1108,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221621.42003562,3155294.50027072,13339,1109,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221598.160035621,3155295.84027072,13340,1110,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221576.640035621,3155301.72027072,13341,1111,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221545.640035621,3155298.55027072,13342,1112,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221519.000035619,3155292.84027071,13343,1113,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221517.08203562,3155262.49877072,13344,1114,CM-001,Calle Ayuntamiento,D3-D4,S4,8,Unilateral,50,1,Báculo,8,Viaria con cierre vidrio plano (tipo I),VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Fuencaliente,55,,80,Los Canarios Norte 
221499.20003562,3155310.52027071,13345,1164,CM-001,Plaza Ayuntamiento,E1-E2,S4,20,Unilateral,15,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221498.999535619,3155290.81427072,13346,1165,CM-001,Plaza Ayuntamiento,E1-E2,S4,20,Unilateral,15,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221477.520035619,3155264.04027072,13347,1166,CM-001,Plaza Ayuntamiento,E1-E2,S4,20,Unilateral,15,1,Columna,4,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221623.274050559,3155322.17152399,13348,1115,CM-001,Calle del Cementerio,B2,ME5,3,Unilateral,35,1,Columna,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221630.060035622,3155358.75027072,13349,1116,CM-001,Calle del Cementerio,B2,ME5,3,Unilateral,35,1,Columna,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221631.629898661,3155386.14075616,13350,1117,CM-001,Calle del Cementerio,B2,ME5,3,Unilateral,35,1,Columna,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221633.519157476,3155412.67623766,13351,1118,CM-001,Calle del Cementerio,B2,ME5,3,Unilateral,35,1,Columna,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221642.62963892,3155540.64001705,13352,1122,CM-001,Calle del Cementerio,B2,ME5,3,Unilateral,35,1,Columna,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221639.868765151,3155501.86155989,13353,1121,CM-001,Calle del Cementerio,B2,ME5,3,Unilateral,35,1,Columna,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221637.390280676,3155467.04946335,13354,1120,CM-001,Calle del Cementerio,B2,ME5,3,Unilateral,35,1,Columna,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221635.305932207,3155437.77329044,13355,1119,CM-001,Calle del Cementerio,B2,ME5,3,Unilateral,35,1,Columna,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221641.30092942,3155574.32982291,13356,1123,CM-001,Cementerio,E1-E2,S4,10,Tresbolillo,30,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221675.092883977,3155593.85021522,13357,1124,CM-001,Cementerio,E1-E2,S4,10,Tresbolillo,30,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221701.963626776,3155595.47690556,13358,1125,CM-001,Cementerio,E1-E2,S4,10,Tresbolillo,30,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221732.4985678,3155595.88356462,13359,1126,CM-001,Cementerio,E1-E2,S4,10,Tresbolillo,30,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221764.254930326,3155595.88356462,13360,1127,CM-001,Cementerio,E1-E2,S4,10,Tresbolillo,30,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221692.599638293,3155561.31624607,13361,1128,CM-001,Cementerio,E1-E2,S4,10,Tresbolillo,30,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221725.57735604,3155560.09621478,13362,1129,CM-001,Cementerio,E1-E2,S4,10,Tresbolillo,30,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221758.147955379,3155560.90958701,13363,1130,CM-001,Cementerio,E1-E2,S4,10,Tresbolillo,30,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Fuencaliente,35,,32,Los Canarios Norte 
221570.960035618,3155316.92027072,13364,1131,CM-001,Plaza San Antonio,D3-D4,S4,10,Unilateral,25,1,Brazo,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221560.788035619,3155323.55577071,13365,1132,CM-001,Plaza San Antonio,D3-D4,S4,10,Unilateral,25,1,Brazo,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221546.108802111,3155331.92826757,13366,1133,CM-001,Plaza San Antonio,D3-D4,S4,10,Unilateral,25,1,Brazo,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221534.750850428,3155338.40198424,13367,1134,CM-001,Plaza San Antonio,D3-D4,S4,10,Unilateral,25,1,Brazo,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221522.300455418,3155345.49836323,13368,1135,CM-001,Plaza San Antonio,D3-D4,S4,10,Unilateral,25,1,Brazo,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221516.012879723,3155345.0343976,13369,1136,CM-001,Plaza San Antonio,D3-D4,S4,10,Unilateral,25,1,Brazo,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221508.220116165,3155349.19519386,13370,1137,CM-001,Plaza San Antonio,D3-D4,S4,10,Unilateral,25,1,Brazo,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
221501.584535619,3155358.63327072,13371,1138,CM-001,Plaza San Antonio,D3-D4,S4,10,Unilateral,25,1,Brazo,5,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Artística con Reflector,VSBP-35,EL,NO,Fuencaliente,35,,35,Los Canarios Norte 
